location,date,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,stringency_index,hospital_beds_per_thousand,testing_policy,contact_tracing,facial_coverings,restrictions_internal_movements,international_travel_controls,cancel_public_events,restriction_gatherings,school_closures,workplace_closures,stay_home_requirements
Singapore,2020-11-15,10310.231,0.532,4.967,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-11-16,10311.118,0.887,4.967,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-11-17,10312.183,1.064,4.967,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-11-18,10313.07,0.887,4.967,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-11-19,10313.779,0.71,4.967,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-11-20,10314.489,0.71,4.967,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-11-21,10315.376,0.887,4.967,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-11-22,10317.505,2.129,4.967,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-11-23,10318.392,0.887,4.967,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-11-24,10321.585,3.193,4.967,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-11-25,10322.826,1.242,4.967,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-11-26,10323.713,0.887,4.967,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-11-27,10324.423,0.71,4.967,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-11-28,10325.487,1.064,5.145,0.177,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-11-29,10326.907,1.419,5.145,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-11-30,10327.794,0.887,5.145,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-12-01,10329.568,1.774,5.145,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-12-02,10329.922,0.355,5.145,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-12-03,10331.519,1.597,5.145,0.0,50.93,2.4,2,2,4,0,3,1,4,1,2,1
Singapore,2020-12-04,10332.051,0.532,5.145,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-12-05,10334.357,2.306,5.145,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-12-06,10335.244,0.887,5.145,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-12-07,10337.551,2.306,5.145,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-12-08,10339.679,2.129,5.145,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-12-09,10340.744,1.064,5.145,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-12-10,10341.808,1.064,5.145,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-12-11,10343.227,1.419,5.145,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-12-12,10344.647,1.419,5.145,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-12-13,10345.888,1.242,5.145,0.0,45.37,2.4,2,2,4,0,3,1,2,1,2,1
Singapore,2020-12-14,10346.775,0.887,5.145,0.0,50.93,2.4,2,2,4,0,3,1,4,1,2,1
Singapore,2020-12-15,10349.614,2.838,5.145,0.0,50.93,2.4,2,2,4,0,3,1,4,1,2,1
Singapore,2020-12-16,10351.742,2.129,5.145,0.0,50.93,2.4,2,2,4,0,3,1,4,1,2,1
Singapore,2020-12-17,10356.0,4.258,5.145,0.0,50.93,2.4,2,2,4,0,3,1,4,1,2,1
Singapore,2020-12-18,10357.597,1.597,5.145,0.0,50.93,2.4,2,2,4,0,3,1,4,1,2,1
Singapore,2020-12-19,10360.612,3.016,5.145,0.0,50.93,2.4,2,2,4,0,3,1,4,1,2,1
Singapore,2020-12-20,10363.983,3.371,5.145,0.0,50.93,2.4,2,2,4,0,3,1,4,1,2,1
Singapore,2020-12-21,10365.757,1.774,5.145,0.0,50.93,2.4,2,2,4,0,3,1,4,1,2,1
Singapore,2020-12-22,10370.902,5.145,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2020-12-23,10374.627,3.725,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2020-12-24,10376.933,2.306,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2020-12-25,10379.417,2.484,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2020-12-26,10381.191,1.774,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2020-12-27,10382.078,0.887,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2020-12-28,10382.965,0.887,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2020-12-29,10385.271,2.306,5.145,0.0,45.37,2.4,3,2,4,0,3,1,2,1,2,1
Singapore,2020-12-30,10390.061,4.79,5.145,0.0,45.37,2.4,3,2,4,0,3,1,2,1,2,1
Singapore,2020-12-31,10395.383,5.322,5.145,0.0,45.37,2.4,3,2,4,0,3,1,2,1,2,1
Singapore,2021-01-01,10400.704,5.322,5.145,0.0,45.37,2.4,3,2,4,0,3,1,2,1,2,1
Singapore,2021-01-02,10406.559,5.854,5.145,0.0,45.37,2.4,3,2,4,0,3,1,2,1,2,1
Singapore,2021-01-03,10412.768,6.209,5.145,0.0,45.37,2.4,3,2,4,0,3,1,2,1,2,1
Singapore,2021-01-04,10417.025,4.258,5.145,0.0,45.37,2.4,3,2,4,0,3,1,2,1,2,1
Singapore,2021-01-05,10421.992,4.967,5.145,0.0,45.37,2.4,3,2,4,0,3,1,2,1,2,1
Singapore,2021-01-06,10427.492,5.499,5.145,0.0,45.37,2.4,3,2,4,0,3,1,2,1,2,1
Singapore,2021-01-07,10433.346,5.854,5.145,0.0,45.37,2.4,3,2,4,0,3,1,2,1,2,1
Singapore,2021-01-08,10437.426,4.08,5.145,0.0,45.37,2.4,3,2,4,0,3,1,2,1,2,1
Singapore,2021-01-09,10442.571,5.145,5.145,0.0,45.37,2.4,3,2,4,0,3,1,2,1,2,1
Singapore,2021-01-10,10450.021,7.451,5.145,0.0,45.37,2.4,3,2,4,0,3,1,2,1,2,1
Singapore,2021-01-11,10453.924,3.903,5.145,0.0,45.37,2.4,3,2,4,0,3,1,2,1,2,1
Singapore,2021-01-12,10456.94,3.016,5.145,0.0,45.37,2.4,3,2,4,0,3,1,2,1,2,1
Singapore,2021-01-13,10463.681,6.741,5.145,0.0,45.37,2.4,3,2,4,0,3,1,2,1,2,1
Singapore,2021-01-14,10471.664,7.983,5.145,0.0,45.37,2.4,3,2,4,0,3,1,2,1,2,1
Singapore,2021-01-15,10476.986,5.322,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-01-16,10481.243,4.258,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-01-17,10486.565,5.322,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-01-18,10489.049,2.484,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-01-19,10494.371,5.322,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-01-20,10501.467,7.096,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-01-21,10508.208,6.741,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-01-22,10510.869,2.661,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-01-23,10512.643,1.774,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-01-24,10521.158,8.515,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-01-25,10528.964,7.806,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-01-26,10531.447,2.484,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-01-27,10535.882,4.435,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-01-28,10541.914,6.032,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-01-29,10546.171,4.258,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-01-30,10556.46,10.289,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-01-31,10561.605,5.145,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-01,10566.75,5.145,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-02,10570.12,3.371,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-03,10573.313,3.193,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-04,10577.216,3.903,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-05,10581.651,4.435,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-06,10586.263,4.612,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-07,10590.521,4.258,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-08,10594.424,3.903,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-09,10596.375,1.951,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-10,10599.036,2.661,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-11,10601.165,2.129,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-12,10604.358,3.193,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-13,10605.955,1.597,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-14,10608.438,2.484,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-15,10610.035,1.597,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-16,10610.212,0.177,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-17,10612.164,1.951,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-18,10614.115,1.951,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-19,10616.599,2.484,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-20,10618.727,2.129,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-21,10620.679,1.951,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-22,10622.453,1.774,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-23,10623.162,0.71,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-24,10624.404,1.242,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-25,10626.178,1.774,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-26,10628.484,2.306,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-27,10630.613,2.129,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-02-28,10632.564,1.951,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-01,10634.693,2.129,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-02,10636.112,1.419,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-03,10640.193,4.08,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-04,10643.563,3.371,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-05,10645.16,1.597,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-06,10647.466,2.306,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-07,10649.772,2.306,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-08,10652.078,2.306,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-09,10653.143,1.064,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-10,10654.917,1.774,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-11,10656.336,1.419,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-12,10658.11,1.774,5.145,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-13,10659.529,1.419,5.322,0.177,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-14,10662.545,3.016,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-15,10664.674,2.129,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-16,10666.625,1.951,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-17,10668.222,1.597,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-18,10670.883,2.661,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-19,10673.544,2.661,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-20,10676.559,3.016,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-21,10678.688,2.129,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-22,10680.817,2.129,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-23,10683.123,2.306,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-24,10685.784,2.661,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-25,10688.8,3.016,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-26,10690.929,2.129,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-27,10695.009,4.08,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-28,10697.138,2.129,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-29,10700.863,3.725,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-30,10705.475,4.612,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-03-31,10711.507,6.032,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-01,10716.119,4.612,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-02,10723.747,7.628,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-03,10726.941,3.193,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-04,10728.715,1.774,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-05,10731.73,3.016,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-06,10735.988,4.258,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-07,10742.197,6.209,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-08,10745.922,3.725,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-09,10750.535,4.612,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-10,10756.211,5.677,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-11,10759.759,3.548,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-12,10764.194,4.435,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-13,10766.678,2.484,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-14,10771.468,4.79,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-15,10774.306,2.838,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-16,10780.338,6.032,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-17,10787.256,6.919,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-18,10791.336,4.08,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-19,10794.884,3.548,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-20,10797.368,2.484,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-21,10800.029,2.661,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-22,10804.286,4.258,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-23,10811.205,6.919,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-24,10815.285,4.08,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-25,10822.381,7.096,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-26,10830.364,7.983,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-27,10832.493,2.129,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-28,10836.573,4.08,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-29,10842.782,6.209,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-04-30,10847.039,4.258,5.322,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-05-01,10853.071,6.032,5.499,0.177,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-05-02,10859.99,6.919,5.499,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-05-03,10863.005,3.016,5.499,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-05-04,10866.021,3.016,5.499,0.0,52.78,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-05-05,10868.859,2.838,5.499,0.0,52.78,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-05-06,10872.053,3.193,5.499,0.0,52.78,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-05-07,10876.488,4.435,5.499,0.0,52.78,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-05-08,10880.036,3.548,5.499,0.0,52.78,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-05-09,10885.003,4.967,5.499,0.0,52.78,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-05-10,10888.373,3.371,5.499,0.0,52.78,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-05-11,10892.808,4.435,5.499,0.0,52.78,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-05-12,10895.647,2.838,5.499,0.0,52.78,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-05-13,10901.678,6.032,5.499,0.0,52.78,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-05-14,10910.903,9.225,5.499,0.0,52.78,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-05-15,10916.402,5.499,5.499,0.0,52.78,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-05-16,10925.095,8.693,5.499,0.0,52.78,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-05-17,10930.062,4.967,5.499,0.0,52.78,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-05-18,10936.803,6.741,5.499,0.0,52.78,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-05-19,10943.544,6.741,5.499,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-05-20,10950.818,7.273,5.677,0.177,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-05-21,10957.914,7.096,5.677,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-05-22,10963.058,5.145,5.677,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-05-23,10967.493,4.435,5.677,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-05-24,10973.879,6.386,5.677,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-05-25,10979.201,5.322,5.677,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-05-26,10983.814,4.612,5.677,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-05-27,10988.071,4.258,5.677,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-05-28,10993.393,5.322,5.677,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-05-29,10999.247,5.854,5.677,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-05-30,11003.682,4.435,5.854,0.177,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-05-31,11007.763,4.08,5.854,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-01,11010.956,3.193,5.854,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-02,11016.455,5.499,5.854,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-03,11024.438,7.983,5.854,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-04,11026.744,2.306,5.854,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-05,11029.937,3.193,5.854,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-06,11033.485,3.548,5.854,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-07,11035.969,2.484,5.854,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-08,11037.566,1.597,6.032,0.177,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-09,11038.275,0.71,6.032,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-10,11040.581,2.306,6.032,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-11,11042.178,1.597,6.032,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-12,11045.371,3.193,6.032,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-13,11047.677,2.306,6.032,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-14,11052.112,4.435,6.032,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-15,11054.596,2.484,6.032,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-16,11058.853,4.258,6.032,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-17,11063.643,4.79,6.032,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-18,11066.482,2.838,6.032,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-19,11070.207,3.725,6.032,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-20,11072.158,1.951,6.032,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-21,11074.997,2.838,6.209,0.177,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-22,11078.19,3.193,6.209,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-23,11082.093,3.903,6.209,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-24,11086.173,4.08,6.209,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-25,11089.721,3.548,6.209,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-26,11092.737,3.016,6.386,0.177,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-27,11095.22,2.484,6.386,0.0,58.33,2.4,3,2,4,0,3,1,4,3,2,1
Singapore,2021-06-28,11096.817,1.597,6.386,0.0,54.63,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-06-29,11098.591,1.774,6.386,0.0,54.63,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-06-30,11101.429,2.838,6.386,0.0,54.63,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-07-01,11103.203,1.774,6.386,0.0,54.63,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-07-02,11104.977,1.774,6.386,0.0,54.63,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-07-03,11106.219,1.242,6.386,0.0,54.63,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-07-04,11108.17,1.951,6.386,0.0,54.63,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-07-05,11110.476,2.306,6.386,0.0,54.63,2.4,3,2,4,0,3,1,4,2,2,1
Singapore,2021-07-06,11112.25,1.774,6.386,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-07-07,11114.379,2.129,6.386,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-07-08,11117.218,2.838,6.386,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-07-09,11118.992,1.774,6.386,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-07-10,11120.056,1.064,6.386,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-07-11,11121.475,1.419,6.386,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-07-12,11126.087,4.612,6.386,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-07-13,11130.7,4.612,6.386,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-07-14,11141.344,10.644,6.386,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
Singapore,2021-07-15,11149.859,8.515,6.386,0.0,50.93,2.4,3,2,4,0,3,1,4,1,2,1
